Name,Type,Set,Set No.,Color,Sub-Type
Phoebe’s Stadium,Trainer,Power Keepers,79,0,Stadium
Master Ball,Trainer,Power Keepers,78,0,(Item)
Great Ball,Trainer,Power Keepers,77,0,(Item)
Glacia’s Stadium,Trainer,Power Keepers,76,0,Stadium
Energy Switch,Trainer,Power Keepers,75,0,(Item)
Energy Removal 2,Trainer,Power Keepers,74,0,(Item)
Energy Recycle System,Trainer,Power Keepers,73,0,(Item)
Drake’s Stadium,Trainer,Power Keepers,72,0,Stadium
Battle Frontier,Trainer,Power Keepers,71,0,Stadium
Wynaut,Pokémon,Power Keepers,70,{P},0
Vulpix,Pokémon,Power Keepers,69,{R},0
Trapinch,Pokémon,Power Keepers,68,{F},0
Torchic,Pokémon,Power Keepers,67,{R},0
Swablu,Pokémon,Power Keepers,66,{C},0
Spheal,Pokémon,Power Keepers,65,{W},0
Snorunt,Pokémon,Power Keepers,64,{W},0
Slakoth,Pokémon,Power Keepers,63,{C},0
Skitty,Pokémon,Power Keepers,62,{C},0
Shuppet,Pokémon,Power Keepers,61,{P},0
Seedot,Pokémon,Power Keepers,60,{G},0
Ralts,Pokémon,Power Keepers,59,{P},0
Poochyena,Pokémon,Power Keepers,58,{D},0
Pikachu,Pokémon,Power Keepers,57,{L},0
Omanyte,Pokémon,Power Keepers,56,{W},0
Meditite,Pokémon,Power Keepers,55,{F},0
Magnemite,Pokémon,Power Keepers,54,{L},0
Machop,Pokémon,Power Keepers,53,{F},0
Lileep,Pokémon,Power Keepers,52,{G},0
Kabuto,Pokémon,Power Keepers,51,{F},0
Duskull,Pokémon,Power Keepers,50,{P},0
Chinchou,Pokémon,Power Keepers,49,{L},0
Charmander,Pokémon,Power Keepers,48,{R},0
Carvanha,Pokémon,Power Keepers,47,{D},0
Cacnea,Pokémon,Power Keepers,46,{G},0
Beldum,Pokémon,Power Keepers,45,{M},0
Baltoy,Pokémon,Power Keepers,44,{P},0
Bagon,Pokémon,Power Keepers,43,{C},0
Aron,Pokémon,Power Keepers,42,{M},0
Vigoroth,Pokémon,Power Keepers,41,{C},0
Vibrava,Pokémon,Power Keepers,40,{C},0
Shelgon,Pokémon,Power Keepers,39,{C},0
Sharpedo,Pokémon,Power Keepers,38,{D},0
Sealeo,Pokémon,Power Keepers,37,{W},0
Nuzleaf,Pokémon,Power Keepers,36,{D},0
Metang,Pokémon,Power Keepers,35,{M},0
Medicham,Pokémon,Power Keepers,34,{F},0
Machoke,Pokémon,Power Keepers,33,{F},0
Lairon,Pokémon,Power Keepers,32,{M},0
Kirlia,Pokémon,Power Keepers,31,{P},0
Glalie,Pokémon,Power Keepers,30,{W},0
Combusken,Pokémon,Power Keepers,29,{R},0
Charmeleon,Pokémon,Power Keepers,28,{R},0
Cacturne,Pokémon,Power Keepers,27,{D},0
Anorith,Pokémon,Power Keepers,26,{F},0
Zangoose,Pokémon,Power Keepers,25,{C},0
Wobbuffet,Pokémon,Power Keepers,24,{P},0
Seviper,Pokémon,Power Keepers,23,{G},0
Sableye,Pokémon,Power Keepers,22,{P},0
Pichu,Pokémon,Power Keepers,21,{L},0
Omastar,Pokémon,Power Keepers,20,{W},0
Ninetales,Pokémon,Power Keepers,19,{R},0
Mightyena,Pokémon,Power Keepers,18,{D},0
Mawile,Pokémon,Power Keepers,17,{M},0
Magneton,Pokémon,Power Keepers,16,{L},0
Lanturn,Pokémon,Power Keepers,15,{L},0
Dusclops,Pokémon,Power Keepers,14,{P},0
Slaking,Pokémon,Power Keepers,13,{C},0
Raichu,Pokémon,Power Keepers,12,{L},0
Machamp,Pokémon,Power Keepers,11,{F},0
Kabutops,Pokémon,Power Keepers,10,{F},0
Gardevoir,Pokémon,Power Keepers,9,{P},0
Delcatty,Pokémon,Power Keepers,8,{C},0
Cradily,Pokémon,Power Keepers,7,{G},0
Charizard,Pokémon,Power Keepers,6,{R},0
Blaziken,Pokémon,Power Keepers,5,{R},0
Banette,Pokémon,Power Keepers,4,{P},0
Armaldo,Pokémon,Power Keepers,3,{F},0
Altaria,Pokémon,Power Keepers,2,{C},0
Aggron,Pokémon,Power Keepers,1,{M},0
Mew Star,Pokémon,Dragon Frontiers,101,{W},0
Charizard Star,Pokémon,Dragon Frontiers,100,{D},0
Tyranitar ex,Pokémon,Dragon Frontiers,99,{L},0
Salamence ex,Pokémon,Dragon Frontiers,98,{W},0
Rayquaza ex,Pokémon,Dragon Frontiers,97,{L},0
Latios ex,Pokémon,Dragon Frontiers,96,{W},0
Latias ex,Pokémon,Dragon Frontiers,95,{R},0
Kingdra ex,Pokémon,Dragon Frontiers,94,{F},0
Gardevoir ex,Pokémon,Dragon Frontiers,93,{R},0
Flygon ex,Pokémon,Dragon Frontiers,92,{P},0
Dragonite ex,Pokémon,Dragon Frontiers,91,{G},0
Altaria ex,Pokémon,Dragon Frontiers,90,{W},0
Scramble Energy,Energy,Dragon Frontiers,89,{W},0
δ Rainbow Energy,Energy,Dragon Frontiers,88,{W},0
Boost Energy,Energy,Dragon Frontiers,87,{W},0
Holon Energy WP,Energy,Dragon Frontiers,86,{W},0
Holon Energy GL,Energy,Dragon Frontiers,85,{W},0
Holon Energy FF,Energy,Dragon Frontiers,84,{W},0
Switch,Trainer,Dragon Frontiers,83,0,(Item)
TV Reporter,Trainer,Dragon Frontiers,82,0,Supporter
Strength Charm,Trainer,Dragon Frontiers,81,0,Pokémon Tool
Professor Oak’s Research,Trainer,Dragon Frontiers,80,0,Supporter
Professor Elm’s Training Method,Trainer,Dragon Frontiers,79,0,Supporter
Old Rod,Trainer,Dragon Frontiers,78,0,(Item)
Mr. Stone’s Project,Trainer,Dragon Frontiers,77,0,Supporter
Island Hermit,Trainer,Dragon Frontiers,76,0,Supporter
Holon Mentor,Trainer,Dragon Frontiers,75,0,Supporter
Holon Legacy,Trainer,Dragon Frontiers,74,0,Stadium
Copycat,Trainer,Dragon Frontiers,73,0,Supporter
Buffer Piece,Trainer,Dragon Frontiers,72,0,Pokémon Tool
Wooper,Pokémon,Dragon Frontiers,71,{G},0
Vulpix,Pokémon,Dragon Frontiers,70,{P},0
Trapinch,Pokémon,Dragon Frontiers,69,{P},0
Trapinch,Pokémon,Dragon Frontiers,68,{P},0
Totodile,Pokémon,Dragon Frontiers,67,{L},0
Taillow,Pokémon,Dragon Frontiers,66,{R},0
Swablu,Pokémon,Dragon Frontiers,65,{W},0
Smoochum,Pokémon,Dragon Frontiers,64,{R},0
Shellder,Pokémon,Dragon Frontiers,63,{F},0
Seel,Pokémon,Dragon Frontiers,62,{C},0
Ralts,Pokémon,Dragon Frontiers,61,{R},0
Ralts,Pokémon,Dragon Frontiers,60,{P},0
Pupitar,Pokémon,Dragon Frontiers,59,{L},0
Pupitar,Pokémon,Dragon Frontiers,58,{F},0
Nidoran Male,Pokémon,Dragon Frontiers,57,{D},0
Nidoran Female,Pokémon,Dragon Frontiers,56,{M},0
Natu,Pokémon,Dragon Frontiers,55,{D},0
Mareep,Pokémon,Dragon Frontiers,54,{C},0
Ledyba,Pokémon,Dragon Frontiers,53,{M},0
Larvitar,Pokémon,Dragon Frontiers,52,{L},0
Larvitar,Pokémon,Dragon Frontiers,51,{F},0
Horsea,Pokémon,Dragon Frontiers,50,{F},0
Feebas,Pokémon,Dragon Frontiers,49,{R},0
Elekid,Pokémon,Dragon Frontiers,48,{F},0
Ekans,Pokémon,Dragon Frontiers,47,{R},0
Dratini,Pokémon,Dragon Frontiers,46,{G},0
Cyndaquil,Pokémon,Dragon Frontiers,45,{P},0
Chikorita,Pokémon,Dragon Frontiers,44,{F},0
Bagon,Pokémon,Dragon Frontiers,43,{W},0
Vibrava,Pokémon,Dragon Frontiers,42,{P},0
Togepi,Pokémon,Dragon Frontiers,41,{W},0
Swellow,Pokémon,Dragon Frontiers,40,{R},0
Smeargle,Pokémon,Dragon Frontiers,39,{P},0
Shelgon,Pokémon,Dragon Frontiers,38,{W},0
Seadra,Pokémon,Dragon Frontiers,37,{F},0
Quilava,Pokémon,Dragon Frontiers,36,{P},0
Nidorino,Pokémon,Dragon Frontiers,35,{D},0
Nidorina,Pokémon,Dragon Frontiers,34,{M},0
Kirlia,Pokémon,Dragon Frontiers,33,{R},0
Kirlia,Pokémon,Dragon Frontiers,32,{P},0
Horsea,Pokémon,Dragon Frontiers,31,{F},0
Flaaffy,Pokémon,Dragon Frontiers,30,{C},0
Electabuzz,Pokémon,Dragon Frontiers,29,{F},0
Dragonair,Pokémon,Dragon Frontiers,28,{G},0
Croconaw,Pokémon,Dragon Frontiers,27,{L},0
Bayleef,Pokémon,Dragon Frontiers,26,{F},0
Xatu,Pokémon,Dragon Frontiers,25,{D},0
Vibrava,Pokémon,Dragon Frontiers,24,{P},0
Tropius,Pokémon,Dragon Frontiers,23,{M},0
Seadra,Pokémon,Dragon Frontiers,22,{F},0
Quagsire,Pokémon,Dragon Frontiers,21,{G},0
Mantine,Pokémon,Dragon Frontiers,20,{L},0
Lickitung,Pokémon,Dragon Frontiers,19,{P},0
Ledian,Pokémon,Dragon Frontiers,18,{M},0
Jynx,Pokémon,Dragon Frontiers,17,{R},0
Gligar,Pokémon,Dragon Frontiers,16,{L},0
Dewgong,Pokémon,Dragon Frontiers,15,{C},0
Cloyster,Pokémon,Dragon Frontiers,14,{F},0
Arbok,Pokémon,Dragon Frontiers,13,{R},0
Typhlosion,Pokémon,Dragon Frontiers,12,{P},0
Togetic,Pokémon,Dragon Frontiers,11,{W},0
Snorlax,Pokémon,Dragon Frontiers,10,{G},0
Pinsir,Pokémon,Dragon Frontiers,9,{F},0
Ninetales,Pokémon,Dragon Frontiers,8,{P},0
Nidoqueen,Pokémon,Dragon Frontiers,7,{M},0
Nidoking,Pokémon,Dragon Frontiers,6,{D},0
Milotic,Pokémon,Dragon Frontiers,5,{R},0
Meganium,Pokémon,Dragon Frontiers,4,{F},0
Heracross,Pokémon,Dragon Frontiers,3,{R},0
Feraligatr,Pokémon,Dragon Frontiers,2,{L},0
Ampharos,Pokémon,Dragon Frontiers,1,{C},0
Mew,Pokémon,Nintendo Black Star Promos,40,{P},0
Rayquaza ex,Pokémon,Nintendo Black Star Promos,39,{C},0
Groudon ex,Pokémon,Nintendo Black Star Promos,38,{F},0
Kyogre ex,Pokémon,Nintendo Black Star Promos,37,{W},0
Typhlosion,Pokémon,Nintendo Black Star Promos,34,{R},0
Celebi Star,Pokémon,Crystal Guardians,100,{G},0
Alakazam Star,Pokémon,Crystal Guardians,99,{P},0
Swampert ex,Pokémon,Crystal Guardians,98,{W},0
Shiftry ex,Pokémon,Crystal Guardians,97,{D},0
Sceptile ex,Pokémon,Crystal Guardians,96,{P},0
Kyogre ex,Pokémon,Crystal Guardians,95,{W},0
Jirachi ex,Pokémon,Crystal Guardians,94,{P},0
Groudon ex,Pokémon,Crystal Guardians,93,{F},0
Exploud ex,Pokémon,Crystal Guardians,92,{C},0
Delcatty ex,Pokémon,Crystal Guardians,91,{C},0
Blaziken ex,Pokémon,Crystal Guardians,90,{F},0
Aggron ex,Pokémon,Crystal Guardians,89,{M},0
Double Rainbow Energy,Energy,Crystal Guardians,88,{M},0
Potion,Trainer,Crystal Guardians,87,0,(Item)
Energy Search,Trainer,Crystal Guardians,86,0,(Item)
Windstorm,Trainer,Crystal Guardians,85,0,(Item)
Warp Point,Trainer,Crystal Guardians,84,0,(Item)
PokéNav,Trainer,Crystal Guardians,83,0,(Item)
Poké Ball,Trainer,Crystal Guardians,82,0,(Item)
Mysterious Shard,Trainer,Crystal Guardians,81,0,Pokémon Tool
Memory Berry,Trainer,Crystal Guardians,80,0,Pokémon Tool
Holon Circle,Trainer,Crystal Guardians,79,0,Stadium
Dual Ball,Trainer,Crystal Guardians,78,0,(Item)
Double Full Heal,Trainer,Crystal Guardians,77,0,(Item)
Crystal Shard,Trainer,Crystal Guardians,76,0,Pokémon Tool
Crystal Beach,Trainer,Crystal Guardians,75,0,Stadium
Cessation Crystal,Trainer,Crystal Guardians,74,0,Pokémon Tool
Celio’s Network,Trainer,Crystal Guardians,73,0,Supporter
Castaway,Trainer,Crystal Guardians,72,0,Supporter
Bill’s Maintenance,Trainer,Crystal Guardians,71,0,Supporter
Wingull,Pokémon,Crystal Guardians,70,{W},0
Whismur,Pokémon,Crystal Guardians,69,{C},0
Treecko,Pokémon,Crystal Guardians,68,{P},0
Treecko,Pokémon,Crystal Guardians,67,{G},0
Torchic,Pokémon,Crystal Guardians,66,{R},0
Torchic,Pokémon,Crystal Guardians,65,{R},0
Squirtle,Pokémon,Crystal Guardians,64,{W},0
Squirtle,Pokémon,Crystal Guardians,63,{W},0
Spoink,Pokémon,Crystal Guardians,62,{P},0
Spearow,Pokémon,Crystal Guardians,61,{C},0
Seedot,Pokémon,Crystal Guardians,60,{G},0
Numel,Pokémon,Crystal Guardians,59,{R},0
Mudkip,Pokémon,Crystal Guardians,58,{W},0
Mudkip,Pokémon,Crystal Guardians,57,{W},0
Meditite,Pokémon,Crystal Guardians,56,{F},0
Lotad,Pokémon,Crystal Guardians,55,{W},0
Krabby,Pokémon,Crystal Guardians,54,{W},0
Jigglypuff,Pokémon,Crystal Guardians,53,{C},0
Electrike,Pokémon,Crystal Guardians,52,{L},0
Duskull,Pokémon,Crystal Guardians,51,{P},0
Diglett,Pokémon,Crystal Guardians,50,{F},0
Charmander,Pokémon,Crystal Guardians,49,{L},0
Charmander,Pokémon,Crystal Guardians,48,{R},0
Cacnea,Pokémon,Crystal Guardians,47,{G},0
Bulbasaur,Pokémon,Crystal Guardians,46,{G},0
Bulbasaur,Pokémon,Crystal Guardians,45,{G},0
Aron,Pokémon,Crystal Guardians,44,{M},0
Wartortle,Pokémon,Crystal Guardians,43,{W},0
Wartortle,Pokémon,Crystal Guardians,42,{W},0
Skitty,Pokémon,Crystal Guardians,41,{C},0
Shuppet,Pokémon,Crystal Guardians,40,{P},0
Nuzleaf,Pokémon,Crystal Guardians,39,{D},0
Marshtomp,Pokémon,Crystal Guardians,38,{F},0
Lombre,Pokémon,Crystal Guardians,37,{W},0
Lairon,Pokémon,Crystal Guardians,36,{M},0
Ivysaur,Pokémon,Crystal Guardians,35,{G},0
Ivysaur,Pokémon,Crystal Guardians,34,{G},0
Gulpin,Pokémon,Crystal Guardians,33,{G},0
Grovyle,Pokémon,Crystal Guardians,32,{G},0
Combusken,Pokémon,Crystal Guardians,31,{R},0
Charmeleon,Pokémon,Crystal Guardians,30,{L},0
Charmeleon,Pokémon,Crystal Guardians,29,{R},0
Venusaur,Pokémon,Crystal Guardians,28,{G},0
Swampert,Pokémon,Crystal Guardians,27,{F},0
Pelipper,Pokémon,Crystal Guardians,26,{L},0
Medicham,Pokémon,Crystal Guardians,25,{F},0
Marshtomp,Pokémon,Crystal Guardians,24,{W},0
Loudred,Pokémon,Crystal Guardians,23,{C},0
Kingler,Pokémon,Crystal Guardians,22,{R}{M},0
Igglybuff,Pokémon,Crystal Guardians,21,{C},0
Grumpig,Pokémon,Crystal Guardians,20,{P},0
Grovyle,Pokémon,Crystal Guardians,19,{P},0
Fearow,Pokémon,Crystal Guardians,18,{L},0
Dusclops,Pokémon,Crystal Guardians,17,{P},0
Combusken,Pokémon,Crystal Guardians,16,{F},0
Cacturne,Pokémon,Crystal Guardians,15,{F},0
Blastoise,Pokémon,Crystal Guardians,14,{W},0
Wigglytuff,Pokémon,Crystal Guardians,13,{C},0
Tauros,Pokémon,Crystal Guardians,12,{C},0
Swalot,Pokémon,Crystal Guardians,11,{G},0
Sableye,Pokémon,Crystal Guardians,10,{D},0
Mawile,Pokémon,Crystal Guardians,9,{M},0
Manectric,Pokémon,Crystal Guardians,8,{L},0
Luvdisc,Pokémon,Crystal Guardians,7,{W},0
Ludicolo,Pokémon,Crystal Guardians,6,{R},0
Dugtrio,Pokémon,Crystal Guardians,5,{F},0
Charizard,Pokémon,Crystal Guardians,4,{L}{M},0
Camerupt,Pokémon,Crystal Guardians,3,{R},0
Blastoise,Pokémon,Crystal Guardians,2,{F}{M},0
Banette,Pokémon,Crystal Guardians,1,{P},0
Tropical Tidal Wave,Trainer,Nintendo Black Star Promos,36,0,(Item)
Deoxys ex,Pokémon,POP Series 4,17,{P},0
Wobbuffet,Pokémon,POP Series 4,16,{P},0
Treecko,Pokémon,POP Series 4,15,{P},0
Squirtle,Pokémon,POP Series 4,14,{W},0
Pikachu,Pokémon,POP Series 4,13,{L},0
Pidgey,Pokémon,POP Series 4,12,{C},0
Mudkip,Pokémon,POP Series 4,11,{W},0
Scramble Energy,Energy,POP Series 4,10,{W},0
Pokémon Fan Club,Trainer,POP Series 4,9,0,Supporter
Heal Energy,Energy,POP Series 4,8,0,Supporter
Grovyle,Pokémon,POP Series 4,7,{G},0
Combusken,Pokémon,POP Series 4,6,{R},0
Sceptile,Pokémon,POP Series 4,5,{G},0
Mew,Pokémon,POP Series 4,4,{P},0
Flygon,Pokémon,POP Series 4,3,{F},0
Deoxys,Pokémon,POP Series 4,2,{C},0
Chimecho,Pokémon,POP Series 4,1,{M},0
Pikachu,Pokémon,Nintendo Black Star Promos,35,{M},0
Mew,Pokémon,Holon Phantoms,111,{P},0
Fighting Energy,Energy,Holon Phantoms,110,{P},0
Psychic Energy,Energy,Holon Phantoms,109,{P},0
Lightning Energy,Energy,Holon Phantoms,108,{P},0
Water Energy,Energy,Holon Phantoms,107,{P},0
Fire Energy,Energy,Holon Phantoms,106,{P},0
Grass Energy,Energy,Holon Phantoms,105,{P},0
Pikachu Star,Pokémon,Holon Phantoms,104,{L},0
Mewtwo Star,Pokémon,Holon Phantoms,103,{P},0
Gyarados Star,Pokémon,Holon Phantoms,102,{R},0
Mightyena ex,Pokémon,Holon Phantoms,101,{D},0
Mew ex,Pokémon,Holon Phantoms,100,{P},0
Crawdaunt ex,Pokémon,Holon Phantoms,99,{W},0
δ Rainbow Energy,Energy,Holon Phantoms,98,{W},0
Dark Metal Energy,Energy,Holon Phantoms,97,{W},0
Multi Energy,Energy,Holon Phantoms,96,{W},0
Metal Energy,Energy,Holon Phantoms,95,{W},0
Darkness Energy,Energy,Holon Phantoms,94,{W},0
Root Fossil,Trainer,Holon Phantoms,93,0,(Item)
Mysterious Fossil,Trainer,Holon Phantoms,92,0,(Item)
Claw Fossil,Trainer,Holon Phantoms,91,0,(Item)
Rare Candy,Trainer,Holon Phantoms,90,0,(Item)
Professor Cozmo’s Discovery,Trainer,Holon Phantoms,89,0,Supporter
Mr. Stone’s Project,Trainer,Holon Phantoms,88,0,Supporter
Holon Lake,Trainer,Holon Phantoms,87,0,Stadium
Holon Fossil,Trainer,Holon Phantoms,86,0,(Item)
Holon Adventurer,Trainer,Holon Phantoms,85,0,Supporter
Trapinch,Pokémon,Holon Phantoms,84,{G},0
Torchic,Pokémon,Holon Phantoms,83,{R},0
Surskit,Pokémon,Holon Phantoms,82,{G},0
Psyduck,Pokémon,Holon Phantoms,81,{L},0
Poochyena,Pokémon,Holon Phantoms,80,{D},0
Pikachu,Pokémon,Holon Phantoms,79,{M},0
Pikachu,Pokémon,Holon Phantoms,78,{L},0
Pidgey,Pokémon,Holon Phantoms,77,{L},0
Pichu,Pokémon,Holon Phantoms,76,{M},0
Phanpy,Pokémon,Holon Phantoms,75,{F},0
Omanyte,Pokémon,Holon Phantoms,74,{P},0
Oddish,Pokémon,Holon Phantoms,73,{W},0
Numel,Pokémon,Holon Phantoms,72,{R},0
Meowth,Pokémon,Holon Phantoms,71,{D}{M},0
Mankey,Pokémon,Holon Phantoms,70,{R},0
Magikarp,Pokémon,Holon Phantoms,69,{M},0
Lileep,Pokémon,Holon Phantoms,68,{D},0
Kabuto,Pokémon,Holon Phantoms,67,{L},0
Horsea,Pokémon,Holon Phantoms,66,{R},0
Exeggcute,Pokémon,Holon Phantoms,65,{F},0
Electrike,Pokémon,Holon Phantoms,64,{L},0
Corphish,Pokémon,Holon Phantoms,63,{W},0
Corphish,Pokémon,Holon Phantoms,62,{W},0
Carvanha,Pokémon,Holon Phantoms,61,{F},0
Barboach,Pokémon,Holon Phantoms,60,{F},0
Baltoy,Pokémon,Holon Phantoms,59,{P},0
Aron,Pokémon,Holon Phantoms,58,{M},0
Anorith,Pokémon,Holon Phantoms,57,{M},0
Wobbuffet,Pokémon,Holon Phantoms,56,{P},0
Whiscash,Pokémon,Holon Phantoms,55,{F},0
Vibrava,Pokémon,Holon Phantoms,54,{G},0
Sharpedo,Pokémon,Holon Phantoms,53,{F},0
Seadra,Pokémon,Holon Phantoms,52,{R},0
Raichu,Pokémon,Holon Phantoms,51,{L},0
Primeape,Pokémon,Holon Phantoms,50,{R},0
Pidgeotto,Pokémon,Holon Phantoms,49,{L},0
Persian,Pokémon,Holon Phantoms,48,{D}{M},0
Masquerain,Pokémon,Holon Phantoms,47,{G},0
Manectric,Pokémon,Holon Phantoms,46,{L},0
Lairon,Pokémon,Holon Phantoms,45,{M},0
Holon’s Castform,Pokémon,Holon Phantoms,44,{C},0
Golduck,Pokémon,Holon Phantoms,43,{L},0
Gloom,Pokémon,Holon Phantoms,42,{P},0
Exeggutor,Pokémon,Holon Phantoms,41,{F},0
Donphan,Pokémon,Holon Phantoms,40,{F},0
Combusken,Pokémon,Holon Phantoms,39,{R},0
Claydol,Pokémon,Holon Phantoms,38,{P},0
Chimecho,Pokémon,Holon Phantoms,37,{M},0
Camerupt,Pokémon,Holon Phantoms,36,{R},0
Aerodactyl,Pokémon,Holon Phantoms,35,{R},0
Zangoose,Pokémon,Holon Phantoms,34,{C},0
Torkoal,Pokémon,Holon Phantoms,33,{R},0
Seviper,Pokémon,Holon Phantoms,32,{G},0
Sableye,Pokémon,Holon Phantoms,31,{D},0
Relicanth,Pokémon,Holon Phantoms,30,{W},0
Registeel,Pokémon,Holon Phantoms,29,{M},0
Regirock,Pokémon,Holon Phantoms,28,{F},0
Regice,Pokémon,Holon Phantoms,27,{W},0
Rayquaza,Pokémon,Holon Phantoms,26,{R},0
Nosepass,Pokémon,Holon Phantoms,25,{F},0
Mewtwo,Pokémon,Holon Phantoms,24,{L},0
Mawile,Pokémon,Holon Phantoms,23,{M},0
Latios,Pokémon,Holon Phantoms,22,{W},0
Latias,Pokémon,Holon Phantoms,21,{R},0
Blaziken,Pokémon,Holon Phantoms,20,{R},0
Bellossom,Pokémon,Holon Phantoms,19,{W},0
Absol,Pokémon,Holon Phantoms,18,{D},0
Vileplume,Pokémon,Holon Phantoms,17,{P}{M},0
Rayquaza,Pokémon,Holon Phantoms,16,{W}{M},0
Raichu,Pokémon,Holon Phantoms,15,{M},0
Pidgeot,Pokémon,Holon Phantoms,14,{L}{M},0
Omastar,Pokémon,Holon Phantoms,13,{P},0
Latios,Pokémon,Holon Phantoms,12,{W},0
Latias,Pokémon,Holon Phantoms,11,{R},0
Kingdra,Pokémon,Holon Phantoms,10,{R}{M},0
Kabutops,Pokémon,Holon Phantoms,9,{L},0
Gyarados,Pokémon,Holon Phantoms,8,{L}{M},0
Flygon,Pokémon,Holon Phantoms,7,{G}{M},0
Deoxys,Pokémon,Holon Phantoms,6,{L},0
Deoxys,Pokémon,Holon Phantoms,5,{C},0
Deoxys,Pokémon,Holon Phantoms,4,{M},0
Deoxys,Pokémon,Holon Phantoms,3,{D},0
Cradily,Pokémon,Holon Phantoms,2,{D}{M},0
Armaldo,Pokémon,Holon Phantoms,1,{F}{M},0
Ho-Oh ex,Pokémon,POP Series 3,9,{R},0
Pichu Bros.,Pokémon,POP Series 3,15,{L},0
Marshtomp,Pokémon,POP Series 3,12,{F},0
Ivysaur,Pokémon,POP Series 3,10,{G},0
Eevee,Pokémon,POP Series 3,4,{C},0
Ditto,Pokémon,POP Series 3,3,{P},0
Low Pressure System,Trainer,POP Series 3,11,0,Stadium
High Pressure System,Trainer,POP Series 3,7,0,Stadium
Forretress,Pokémon,POP Series 3,8,{G},0
Donphan,Pokémon,POP Series 3,5,{F},0
Combusken,Pokémon,POP Series 3,2,{R},0
Vaporeon,Pokémon,POP Series 3,17,{W},0
Plusle,Pokémon,POP Series 3,16,{L},0
Minun,Pokémon,POP Series 3,14,{L},0
Jolteon,Pokémon,POP Series 3,13,{L},0
Flareon,Pokémon,POP Series 3,6,{R},0
Blastoise,Pokémon,POP Series 3,1,{W},0
Minun,Pokémon,EX Trainer Kit—Minun,6,{L},0
Plusle,Pokémon,EX Trainer Kit—Plusle,3,{L},0
Mareep,Pokémon,EX Trainer Kit—Minun,5,{L},0
Growlithe,Pokémon,EX Trainer Kit—Minun,4,{R},0
Meowth,Pokémon,EX Trainer Kit—Plusle,2,{C},0
Charmeleon,Pokémon,EX Trainer Kit—Minun,3,{R},0
Charmander,Pokémon,EX Trainer Kit—Minun,2,{R},0
Arcanine,Pokémon,EX Trainer Kit—Minun,1,{R},0
Beldum,Pokémon,EX Trainer Kit—Plusle,1,{P},0
Pikachu,Pokémon,Legend Maker,93,{M},0
Registeel Star,Pokémon,Legend Maker,92,{M},0
Regirock Star,Pokémon,Legend Maker,91,{F},0
Regice Star,Pokémon,Legend Maker,90,{W},0
Walrein ex,Pokémon,Legend Maker,89,{W},0
Mew ex,Pokémon,Legend Maker,88,{P},0
Flygon ex,Pokémon,Legend Maker,87,{C},0
Dustox ex,Pokémon,Legend Maker,86,{G},0
Banette ex,Pokémon,Legend Maker,85,{P},0
Armaldo ex,Pokémon,Legend Maker,84,{F},0
Arcanine ex,Pokémon,Legend Maker,83,{R},0
React Energy,Energy,Legend Maker,82,{R},0
Rainbow Energy,Energy,Legend Maker,81,{R},0
Root Fossil,Trainer,Legend Maker,80,0,(Item)
Mysterious Fossil,Trainer,Legend Maker,79,0,(Item)
Claw Fossil,Trainer,Legend Maker,78,0,(Item)
Strange Cave,Trainer,Legend Maker,77,0,Stadium
Power Tree,Trainer,Legend Maker,76,0,Stadium
Giant Stump,Trainer,Legend Maker,75,0,Stadium
Full Flame,Trainer,Legend Maker,74,0,Stadium
Fieldworker,Trainer,Legend Maker,73,0,Supporter
Cursed Stone,Trainer,Legend Maker,72,0,Stadium
Wynaut,Pokémon,Legend Maker,71,{P},0
Wurmple,Pokémon,Legend Maker,70,{G},0
Wailmer,Pokémon,Legend Maker,69,{W},0
Voltorb,Pokémon,Legend Maker,68,{L},0
Trapinch,Pokémon,Legend Maker,67,{F},0
Tentacool,Pokémon,Legend Maker,66,{W},0
Spheal,Pokémon,Legend Maker,65,{W},0
Skitty,Pokémon,Legend Maker,64,{C},0
Shuppet,Pokémon,Legend Maker,63,{P},0
Sentret,Pokémon,Legend Maker,62,{C},0
Seedot,Pokémon,Legend Maker,61,{G},0
Omanyte,Pokémon,Legend Maker,60,{W},0
Magnemite,Pokémon,Legend Maker,59,{L},0
Magby,Pokémon,Legend Maker,58,{R},0
Machop,Pokémon,Legend Maker,57,{F},0
Lileep,Pokémon,Legend Maker,56,{G},0
Growlithe,Pokémon,Legend Maker,55,{R},0
Grimer,Pokémon,Legend Maker,54,{G},0
Geodude,Pokémon,Legend Maker,53,{F},0
Gastly,Pokémon,Legend Maker,52,{P},0
Clamperl,Pokémon,Legend Maker,51,{W},0
Chinchou,Pokémon,Legend Maker,50,{L},0
Bellsprout,Pokémon,Legend Maker,49,{G},0
Aron,Pokémon,Legend Maker,48,{M},0
Weepinbell,Pokémon,Legend Maker,47,{G},0
Vibrava,Pokémon,Legend Maker,46,{C},0
Tentacruel,Pokémon,Legend Maker,45,{W},0
Tangela,Pokémon,Legend Maker,44,{G},0
Sealeo,Pokémon,Legend Maker,43,{W},0
Roselia,Pokémon,Legend Maker,42,{G},0
Nuzleaf,Pokémon,Legend Maker,41,{D},0
Misdreavus,Pokémon,Legend Maker,40,{P},0
Machoke,Pokémon,Legend Maker,39,{F},0
Lairon,Pokémon,Legend Maker,38,{M},0
Kecleon,Pokémon,Legend Maker,37,{C},0
